post_id,platform,search_keyword,title,content,price,upload_date,view_count,like_count,comment_count
229594189,중고나라,이사정리,(이사정리) (새상품) 자라 스타디움 코트 블랙 L사이즈,"📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


(새상품) 자라 스타디움 코트 블랙 L사이즈 
디테일 예뻐서 샀는데 저에겐 좀 무리네요~
시착후 보관만 해왔습니다. 
105정도 입으시면 될거 같네요
기능원단에 안감멜빵으로 더울땐 메고 다닐수 있고
투웨이지퍼, 몸판에만 분리된 5개의 포켓 
암튼 이것저것 많이 붙어 있습니다. 
반품X 환불X

일반택배 +4000원
반값택배 +2000원",49000,43분 전,3,,
228796176,중고나라,이사정리,(이사정리) 자라 라이더 퀼팅 누빔 자켓 라지(100-105),"자라 라이더 퀼팅 누빔 자켓 라지(100-105)
재질 탄탄하고 지금 입기 딱 좋습니다. 
사이즈는 자크가 두개라 안쪽으로 잠그면 100
바깥쪽으로 잠그면 105 되겠네요~~ 
저는 밥먹기전 안쪽 밥먹고는 바깥쪽으로 ㅋ 
상태좋습니다.",39000,43분 전,3,,
228617130,중고나라,이사정리,(이사정리) 본(BON) 남성 데님 자켓 100-105사이즈,"📢 제목에 ""제조사/ 브랜드 명""과 “상품명”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


본(BON) 남성 데님 자켓 100-105사이즈
데님스타일 자켓 사이즈미스로 2-3번 입고 
보관중 판매합니다. 
텍표기는 105사이즈이나 
날씬 105 나 100 입으시는분 잘맞겠네요~~

일반택배 +4000원
반값택배 +2000원










🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",29000,3시간 전,3,,
228617114,중고나라,이사정리,(이사정리) 모두스비벤디 남성 패딩 모직자켓 새상품 95-100사이즈,"모두스비벤디 남성 패딩 모직자켓 새상품 95-100사이즈
텍만 제거하고 1-2회 짧게 착용
압축패딩이 들어있어 따뜻하고 코듀로이 장식으로 멋져요
좀 크게나와 95 여유사이즈 / 100 정사이즈 추천

일반택배 +4000원
반값택배 +2000원",29000,1분 전,3,,
228617081,중고나라,이사정리,(이사정리) 자라 남성 자켓 다크네이비 L사이즈,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!


자라 남성 자켓 다크네이비 L사이즈 
1회 짧게 착용후 보관만한 제품
네오플렌 재질로 따뜻하고 내구성 좋습니다. 
등판 안감 매쉬소재
105정핏 / 100여유핏
반품X 환불X

일반택배 +4000원
반값택배 +2000원",29000,44분 전,3,,
228617062,중고나라,이사정리,(이사정리) 본(BON) 남성 데님 누빔코트 105사이즈,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다. 
※ 등록한 게시글이 회원의 신고를 받거나 이상거래로 모니터링 될 경우 중고나라 사기통합조회 DB로 수집/활용될 수 있습니다. 
─────────────────── 
📢 제목에 ""제조사/ 브랜드 명""과 “상품명(ex. 숄더 핸드백)”을 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 
👆 오늘 작성가능한 게시글 수가 부족하다면, 상단에 ""중고나라 앱 다운받기""를 통해서 앱에서 작성해 보세요!

본(BON) 남성 데님 누빔코트 105사이즈
사이즈가 작아 한두번 입고 보관중인 제품
필요하신분 연락주세요~~
날씬 105 나 100 입으시는분 추천드립니다. 

일반택배 +4000원
반값택배 +2000원",29000,3시간 전,3,,
228314215,중고나라,이사정리,(이사정리) 모두스비벤디 남성 코트 100-105사이즈 판매,"코트가 많아 몇번 입고 체중증가로 보관만 했습니다. 
부드럽고 따뜻합니다. 
체결된 목도리는 탈부착 가능하고 펼치면 뒷목을 감싸줘
느낌있고 포근합니다. 
사이즈는 100이나 날씬105나 100이신분들 추천드립니다.",29000,3시간 전,3,,
228314193,중고나라,이사정리,(이사정리) BON(본) 코트 100-105사이즈 판매,"코트가 많아 두번정도 입었고 체중증가로 보관만 했습니다. 
부드럽고 따뜻합니다. 
사이즈는 105이나 날씬105나 100이신분들 추천드립니다.",29000,3시간 전,3,,
228314172,중고나라,이사정리,(이사정리) BON(본) 코트 100-105사이즈,"코트가 많아 두번정도 입었고 체중증가로 보관만 했습니다. 
부드럽고 따뜻합니다. 
사이즈는 105이나 날씬105나 100이신분들 추천드립니다.",29000,3시간 전,3,,
228377549,중고나라,이사정리,(이사정리) 모드스비벤디 카멜 캐시미어 코트 100사이즈 추천,"모두스비벤디 카멜 캐시미어 코트 
사이즈 105이나 슬림핏이라 100 추천드립니다. 
작아서 보관만 해왔습니다. 
색감 너무 좋구요~~ 재질 부드럽습니다. 
거의 새상품입니다.",29000,1분 전,3,,
